2020-01-01T00:00:44	250.08	100	AQZ
2020-01-01T00:00:45	254.56	100	ARZ
2020-01-01T00:00:46	258.96	100	ARZ
2020-01-01T00:00:47	263.29	100	ARZ
2020-01-01T00:00:48	267.53	100	ARZ
2020-01-01T00:00:49	271.7	100	ASZ
2020-01-01T00:00:50	275.78	100	ASZ
2020-01-01T00:00:51	279.77	100	ASZ
2020-01-01T00:00:52	283.68	100	ASZ
2020-01-01T00:00:53	287.51	100	ATZ
2020-01-01T00:00:54	291.25	100	ATZ
2020-01-01T00:00:55	294.89	100	ATZ
2020-01-01T00:00:56	298.45	100	ATZ
2020-01-01T00:00:57	301.92	100	AUZ
2020-01-01T00:00:58	305.3	100	AUZ
2020-01-01T00:00:59	308.58	100	AUZ
2020-01-01T00:01:00	311.77	100	AUZ
2020-01-01T00:01:01	314.86	100	AVZ
2020-01-01T00:01:02	317.86	100	AVZ
2020-01-01T00:01:03	320.76	100	AVZ
2020-01-01T00:01:04	323.57	100	AVZ
2020-01-01T00:01:05	326.27	100	AVZ
2020-01-01T00:01:06	328.88	100	AVZ
2020-01-01T00:01:07	331.38	100	AWZ
2020-01-01T00:01:08	333.79	100	AWZ
2020-01-01T00:01:09	336.09	100	AWZ
2020-01-01T00:01:10	338.29	100	AWZ
2020-01-01T00:01:11	340.39	100	AWZ
2020-01-01T00:01:12	342.38	100	AWZ
2020-01-01T00:01:13	344.27	100	AWZ
2020-01-01T00:01:14	346.05	100	AXZ
2020-01-01T00:01:15	347.73	100	AXZ
2020-01-01T00:01:16	349.31	100	AXZ
2020-01-01T00:01:17	350.77	100	AXZ
2020-01-01T00:01:18	352.13	100	AXZ
2020-01-01T00:01:19	353.39	100	AXZ
2020-01-01T00:01:20	354.53	100	AXZ
2020-01-01T00:01:21	355.57	100	AXZ
2020-01-01T00:01:22	356.5	100	AXZ
2020-01-01T00:01:23	357.32	100	AXZ
2020-01-01T00:01:24	358.03	100	AXZ
2020-01-01T00:01:25	358.63	100	AXZ
2020-01-01T00:01:26	359.12	100	AXZ
2020-01-01T00:01:27	359.51	100	AYZ
2020-01-01T00:01:28	359.78	100	AYZ
2020-01-01T00:01:29	359.95	100	AYZ
2020-01-01T00:01:30	360	100	AYZ
2020-01-01T00:01:31	359.95	100	AYZ
2020-01-01T00:01:32	359.78	100	AYZ
2020-01-01T00:01:33	359.51	100	AYZ
2020-01-01T00:01:34	359.12	100	AXZ
2020-01-01T00:01:35	358.63	100	AXZ
2020-01-01T00:01:36	358.03	100	AXZ
2020-01-01T00:01:37	357.32	100	AXZ
2020-01-01T00:01:38	356.5	100	AXZ
2020-01-01T00:01:39	355.57	100	AXZ
2020-01-01T00:01:40	354.53	100	AXZ
2020-01-01T00:01:41	353.39	100	AXZ
2020-01-01T00:01:42	352.13	100	AXZ
2020-01-01T00:01:43	350.77	100	AXZ
2020-01-01T00:01:44	349.31	100	AXZ
2020-01-01T00:01:45	347.73	100	AXZ
2020-01-01T00:01:46	346.05	100	AXZ
2020-01-01T00:01:47	344.27	100	AWZ
2020-01-01T00:01:48	342.38	100	AWZ
2020-01-01T00:01:49	340.39	100	AWZ
2020-01-01T00:01:50	338.29	100	AWZ
2020-01-01T00:01:51	336.09	100	AWZ
2020-01-01T00:01:52	333.79	100	AWZ
2020-01-01T00:01:53	331.38	100	AWZ
2020-01-01T00:01:54	328.88	100	AVZ
2020-01-01T00:01:55	326.27	100	AVZ
2020-01-01T00:01:56	323.57	100	AVZ
2020-01-01T00:01:57	320.76	100	AVZ
2020-01-01T00:01:58	317.86	100	AVZ
2020-01-01T00:01:59	314.86	100	AVZ
2020-01-01T00:02:00	311.77	100	AUZ
2020-01-01T00:02:01	308.58	100	AUZ
2020-01-01T00:02:02	305.3	100	AUZ
2020-01-01T00:02:03	301.92	100	AUZ
2020-01-01T00:02:04	298.45	100	ATZ
2020-01-01T00:02:05	294.89	100	ATZ
2020-01-01T00:02:06	291.25	100	ATZ
2020-01-01T00:02:07	287.51	100	ATZ
2020-01-01T00:02:08	283.68	100	ASZ
2020-01-01T00:02:09	279.77	100	ASZ
2020-01-01T00:02:10	275.78	100	ASZ
2020-01-01T00:02:11	271.7	100	ASZ
2020-01-01T00:02:12	267.53	100	ARZ
2020-01-01T00:02:13	263.29	100	ARZ
2020-01-01T00:02:14	258.96	100	ARZ
2020-01-01T00:02:15	254.56	100	ARZ
2020-01-01T00:02:16	250.08	100	AQZ
2020-01-01T00:02:17	245.52	100	AQZ
2020-01-01T00:02:18	240.89	100	AQZ
2020-01-01T00:02:19	236.18	100	APZ
2020-01-01T00:02:20	231.4	100	APZ
2020-01-01T00:02:21	226.56	100	APZ
2020-01-01T00:02:22	221.64	100	AOZ
2020-01-01T00:02:23	216.65	100	AOZ
2020-01-01T00:02:24	211.6	100	AOZ
2020-01-01T00:02:25	206.49	100	ANZ
2020-01-01T00:02:26	201.31	100	ANZ
2020-01-01T00:02:27	196.07	100	ANZ
2020-01-01T00:02:28	190.77	100	AMZ
2020-01-01T00:02:29	185.41	100	AMZ
2020-01-01T00:02:30	180	100	AMZ
2020-01-01T00:02:31	174.53	100	ALZ
2020-01-01T00:02:32	169.01	100	ALZ
2020-01-01T00:02:33	163.44	100	AKZ
2020-01-01T00:02:34	157.81	100	AKZ
2020-01-01T00:02:35	152.14	100	AKZ
2020-01-01T00:02:36	146.43	100	AJZ
2020-01-01T00:02:37	140.66	100	AJZ
2020-01-01T00:02:38	134.86	100	AJZ
2020-01-01T00:02:39	129.01	100	AIZ
2020-01-01T00:02:40	123.13	100	AIZ
2020-01-01T00:02:41	117.2	100	AHZ
2020-01-01T00:02:42	111.25	100	AHZ
2020-01-01T00:02:43	105.25	100	AHZ
2020-01-01T00:02:44	99.23	100	AGZ
2020-01-01T00:02:45	93.17	100	AGZ
2020-01-01T00:02:46	87.09	100	AFZ
2020-01-01T00:02:47	80.98	100	AFZ
2020-01-01T00:02:48	74.85	100	AFZ
2020-01-01T00:02:49	68.69	100	AEZ
2020-01-01T00:02:50	62.51	100	AEZ
2020-01-01T00:02:51	56.32	100	ADZ
2020-01-01T00:02:52	50.1	100	ADZ
2020-01-01T00:02:53	43.87	100	ACZ
2020-01-01T00:02:54	37.63	100	ACZ
2020-01-01T00:02:55	31.38	100	ACZ
2020-01-01T00:02:56	25.11	100	ABZ
2020-01-01T00:02:57	18.84	100	ABZ
2020-01-01T00:02:58	12.56	100	AAZ
2020-01-01T00:02:59	6.28	100	AAZ
2020-01-01T00:03:00	0	100	AAZ
2020-01-01T00:03:01	-6.28	-100	AAZ
2020-01-01T00:03:02	-12.56	-100	AAZ
2020-01-01T00:03:03	-18.84	-100	ABZ
2020-01-01T00:03:04	-25.11	-100	ABZ
2020-01-01T00:03:05	-31.38	-100	ACZ
2020-01-01T00:03:06	-37.63	-100	ACZ
2020-01-01T00:03:07	-43.87	-100	ACZ
2020-01-01T00:03:08	-50.1	-100	ADZ
2020-01-01T00:03:09	-56.32	-100	ADZ
2020-01-01T00:03:10	-62.51	-100	AEZ
2020-01-01T00:03:11	-68.69	-100	AEZ
2020-01-01T00:03:12	-74.85	-100	AFZ
2020-01-01T00:03:13	-80.98	-100	AFZ
2020-01-01T00:03:14	-87.09	-100	AFZ
2020-01-01T00:03:15	-93.17	-100	AGZ
2020-01-01T00:03:16	-99.23	-100	AGZ
2020-01-01T00:03:17	-105.25	-100	AHZ
2020-01-01T00:03:18	-111.25	-100	AHZ
2020-01-01T00:03:19	-117.2	-100	AHZ
2020-01-01T00:03:20	-123.13	-100	AIZ
2020-01-01T00:03:21	-129.01	-100	AIZ
2020-01-01T00:03:22	-134.86	-100	AJZ
2020-01-01T00:03:23	-140.66	-100	AJZ
2020-01-01T00:03:24	-146.43	-100	AJZ
2020-01-01T00:03:25	-152.14	-100	AKZ
2020-01-01T00:03:26	-157.81	-100	AKZ
2020-01-01T00:03:27	-163.44	-100	AKZ
2020-01-01T00:03:28	-169.01	-100	ALZ
2020-01-01T00:03:29	-174.53	-100	ALZ
2020-01-01T00:03:30	-180	-100	AMZ
2020-01-01T00:03:31	-185.41	-100	AMZ
2020-01-01T00:03:32	-190.77	-100	AMZ
2020-01-01T00:03:33	-196.07	-100	ANZ
2020-01-01T00:03:34	-201.31	-100	ANZ
2020-01-01T00:03:35	-206.49	-100	ANZ
2020-01-01T00:03:36	-211.6	-100	AOZ
2020-01-01T00:03:37	-216.65	-100	AOZ
2020-01-01T00:03:38	-221.64	-100	AOZ
2020-01-01T00:03:39	-226.56	-100	APZ
2020-01-01T00:03:40	-231.4	-100	APZ
2020-01-01T00:03:41	-236.18	-100	APZ
2020-01-01T00:03:42	-240.89	-100	AQZ
2020-01-01T00:03:43	-245.52	-100	AQZ
2020-01-01T00:03:44	-250.08	-100	AQZ
2020-01-01T00:03:45	-254.56	-100	ARZ
2020-01-01T00:03:46	-258.96	-100	ARZ
2020-01-01T00:03:47	-263.29	-100	ARZ
2020-01-01T00:03:48	-267.53	-100	ARZ
2020-01-01T00:03:49	-271.7	-100	ASZ
2020-01-01T00:03:50	-275.78	-100	ASZ
2020-01-01T00:03:51	-279.77	-100	ASZ
2020-01-01T00:03:52	-283.68	-100	ASZ
2020-01-01T00:03:53	-287.51	-100	ATZ
2020-01-01T00:03:54	-291.25	-100	ATZ
2020-01-01T00:03:55	-294.89	-100	ATZ
2020-01-01T00:03:56	-298.45	-100	ATZ
2020-01-01T00:03:57	-301.92	-100	AUZ
2020-01-01T00:03:58	-305.3	-100	AUZ
2020-01-01T00:03:59	-308.58	-100	AUZ
2020-01-01T00:04:00	-311.77	-100	AUZ
2020-01-01T00:04:01	-314.86	-100	AVZ
2020-01-01T00:04:02	-317.86	-100	AVZ
2020-01-01T00:04:03	-320.76	-100	AVZ
2020-01-01T00:04:04	-323.57	-100	AVZ
2020-01-01T00:04:05	-326.27	-100	AVZ
2020-01-01T00:04:06	-328.88	-100	AVZ
2020-01-01T00:04:07	-331.38	-100	AWZ
2020-01-01T00:04:08	-333.79	-100	AWZ
2020-01-01T00:04:09	-336.09	-100	AWZ
2020-01-01T00:04:10	-338.29	-100	AWZ
2020-01-01T00:04:11	-340.39	-100	AWZ
2020-01-01T00:04:12	-342.38	-100	AWZ
2020-01-01T00:04:13	-344.27	-100	AWZ
2020-01-01T00:04:14	-346.05	-100	AXZ
2020-01-01T00:04:15	-347.73	-100	AXZ
2020-01-01T00:04:16	-349.31	-100	AXZ
2020-01-01T00:04:17	-350.77	-100	AXZ
2020-01-01T00:04:18	-352.13	-100	AXZ
2020-01-01T00:04:19	-353.39	-100	AXZ
2020-01-01T00:04:20	-354.53	-100	AXZ
2020-01-01T00:04:21	-355.57	-100	AXZ
2020-01-01T00:04:22	-356.5	-100	AXZ
2020-01-01T00:04:23	-357.32	-100	AXZ
2020-01-01T00:04:24	-358.03	-100	AXZ
2020-01-01T00:04:25	-358.63	-100	AXZ
2020-01-01T00:04:26	-359.12	-100	AXZ
2020-01-01T00:04:27	-359.51	-100	AYZ
2020-01-01T00:04:28	-359.78	-100	AYZ
2020-01-01T00:04:29	-359.95	-100	AYZ
2020-01-01T00:04:30	-360	-100	AYZ
2020-01-01T00:04:31	-359.95	-100	AYZ
2020-01-01T00:04:32	-359.78	-100	AYZ
2020-01-01T00:04:33	-359.51	-100	AYZ
2020-01-01T00:04:34	-359.12	-100	AXZ
2020-01-01T00:04:35	-358.63	-100	AXZ
2020-01-01T00:04:36	-358.03	-100	AXZ
2020-01-01T00:04:37	-357.32	-100	AXZ
2020-01-01T00:04:38	-356.5	-100	AXZ
2020-01-01T00:04:39	-355.57	-100	AXZ
2020-01-01T00:04:40	-354.53	-100	AXZ
2020-01-01T00:04:41	-353.39	-100	AXZ
2020-01-01T00:04:42	-352.13	-100	AXZ
2020-01-01T00:04:43	-350.77	-100	AXZ
2020-01-01T00:04:44	-349.31	-100	AXZ
2020-01-01T00:04:45	-347.73	-100	AXZ
2020-01-01T00:04:46	-346.05	-100	AXZ
2020-01-01T00:04:47	-344.27	-100	AWZ
2020-01-01T00:04:48	-342.38	-100	AWZ
2020-01-01T00:04:49	-340.39	-100	AWZ
2020-01-01T00:04:50	-338.29	-100	AWZ
2020-01-01T00:04:51	-336.09	-100	AWZ
2020-01-01T00:04:52	-333.79	-100	AWZ
2020-01-01T00:04:53	-331.38	-100	AWZ
2020-01-01T00:04:54	-328.88	-100	AVZ
2020-01-01T00:04:55	-326.27	-100	AVZ
2020-01-01T00:04:56	-323.57	-100	AVZ
2020-01-01T00:04:57	-320.76	-100	AVZ
2020-01-01T00:04:58	-317.86	-100	AVZ
2020-01-01T00:04:59	-314.86	-100	AVZ
2020-01-01T00:05:00	-311.77	-100	AUZ
2020-01-01T00:05:01	-308.58	-100	AUZ
2020-01-01T00:05:02	-305.3	-100	AUZ
2020-01-01T00:05:03	-301.92	-100	AUZ
2020-01-01T00:05:04	-298.45	-100	ATZ
2020-01-01T00:05:05	-294.89	-100	ATZ
2020-01-01T00:05:06	-291.25	-100	ATZ
2020-01-01T00:05:07	-287.51	-100	ATZ
2020-01-01T00:05:08	-283.68	-100	ASZ
2020-01-01T00:05:09	-279.77	-100	ASZ
2020-01-01T00:05:10	-275.78	-100	ASZ
2020-01-01T00:05:11	-271.7	-100	ASZ
2020-01-01T00:05:12	-267.53	-100	ARZ
2020-01-01T00:05:13	-263.29	-100	ARZ
2020-01-01T00:05:14	-258.96	-100	ARZ
2020-01-01T00:05:15	-254.56	-100	ARZ
2020-01-01T00:05:16	-250.08	-100	AQZ
2020-01-01T00:05:17	-245.52	-100	AQZ
2020-01-01T00:05:18	-240.89	-100	AQZ
2020-01-01T00:05:19	-236.18	-100	APZ
2020-01-01T00:05:20	-231.4	-100	APZ
2020-01-01T00:05:21	-226.56	-100	APZ
2020-01-01T00:05:22	-221.64	-100	AOZ
2020-01-01T00:05:23	-216.65	-100	AOZ
2020-01-01T00:05:24	-211.6	-100	AOZ
2020-01-01T00:05:25	-206.49	-100	ANZ
2020-01-01T00:05:26	-201.31	-100	ANZ
2020-01-01T00:05:27	-196.07	-100	ANZ
2020-01-01T00:05:28	-190.77	-100	AMZ
2020-01-01T00:05:29	-185.41	-100	AMZ
2020-01-01T00:05:30	-180	-100	AMZ
2020-01-01T00:05:31	-174.53	-100	ALZ
2020-01-01T00:05:32	-169.01	-100	ALZ
2020-01-01T00:05:33	-163.44	-100	AKZ
2020-01-01T00:05:34	-157.81	-100	AKZ
2020-01-01T00:05:35	-152.14	-100	AKZ
2020-01-01T00:05:36	-146.43	-100	AJZ
2020-01-01T00:05:37	-140.66	-100	AJZ
2020-01-01T00:05:38	-134.86	-100	AJZ
2020-01-01T00:05:39	-129.01	-100	AIZ
2020-01-01T00:05:40	-123.13	-100	AIZ
2020-01-01T00:05:41	-117.2	-100	AHZ
2020-01-01T00:05:42	-111.25	-100	AHZ
2020-01-01T00:05:43	-105.25	-100	AHZ
2020-01-01T00:05:44	-99.23	-100	AGZ
2020-01-01T00:05:45	-93.17	-100	AGZ
2020-01-01T00:05:46	-87.09	-100	AFZ
2020-01-01T00:05:47	-80.98	-100	AFZ
2020-01-01T00:05:48	-74.85	-100	AFZ
2020-01-01T00:05:49	-68.69	-100	AEZ
2020-01-01T00:05:50	-62.51	-100	AEZ
2020-01-01T00:05:51	-56.32	-100	ADZ
2020-01-01T00:05:52	-50.1	-100	ADZ
2020-01-01T00:05:53	-43.87	-100	ACZ
2020-01-01T00:05:54	-37.63	-100	ACZ
2020-01-01T00:05:55	-31.38	-100	ACZ
2020-01-01T00:05:56	-25.11	-100	ABZ
2020-01-01T00:05:57	-18.84	-100	ABZ
2020-01-01T00:05:58	-12.56	-100	AAZ
2020-01-01T00:05:59	-6.28	-100	AAZ
2020-01-01T00:06:00	0	-100	AAZ
